pair_uid,data_bucket,candidate_language,candidate_scope,review_stratum,core_transfer_eligible,seller_uid_left,seller_uid_right,source_market_raw_left,source_market_raw_right,same_market_raw_bool,same_source_dataset_bool,review_priority,review_status,review_label,profile_category_jaccard,has_shared_title_clone,has_shared_description_clone,has_shared_contact_exact,has_shared_pgp_fingerprint,shared_title_count_capped,shared_description_count_capped,shared_category_count_capped,shared_contact_count_capped,shared_pgp_fingerprint_count_capped,boilerplate_ratio_left,boilerplate_ratio_right,boilerplate_ratio_max,boilerplate_ratio_gap_abs,shared_title_idf_sum,shared_description_idf_sum,shared_title_idf_mean,shared_description_idf_mean,shared_boilerplate_count,shared_low_df_sentence_count,shared_rare_ngram_count,candidate_rule_count_raw,sparse_lexical_similarity_raw,structural_support_score_raw,left_market_profile_size,right_market_profile_size,item_count_percentile_gap_abs,price_median_percentile_gap_abs,title_length_median_percentile_gap_abs,description_length_median_percentile_gap_abs,digit_ratio_mean_percentile_gap_abs,punct_ratio_mean_percentile_gap_abs,repeated_title_share_percentile_gap_abs,repeated_description_share_percentile_gap_abs,max_category_share_percentile_gap_abs,uppercase_ratio_mean_percentile_gap_abs,item_count_raw_gap_abs,price_median_raw_gap_abs,title_length_median_raw_gap_abs,description_length_median_raw_gap_abs,digit_ratio_mean_raw_gap_abs,punct_ratio_mean_raw_gap_abs,repeated_title_share_raw_gap_abs,repeated_description_share_raw_gap_abs,max_category_share_raw_gap_abs,uppercase_ratio_mean_raw_gap_abs
products_data.csv|__unknown__|seller_id:1880883||products_data.csv|__unknown__|seller_id:1889980,zh_target_aux,zh,sockpuppet_primary,text_clone_primary,1,products_data.csv|__unknown__|seller_id:1880883,products_data.csv|__unknown__|seller_id:1889980,__unknown__,__unknown__,1,1,high,pending,,1.0,1,1,0,0,1,5,1,0,0,0.0,0.0,0.0,0.0,6.414618,57.731562,6.414618,6.414618,0,0,0,4,1.0,1.0,673,673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
products_data.csv|__unknown__|seller_id:523410||products_data.csv|__unknown__|seller_id:707157,zh_target_aux,zh,sockpuppet_primary,semantic_only,1,products_data.csv|__unknown__|seller_id:523410,products_data.csv|__unknown__|seller_id:707157,__unknown__,__unknown__,1,1,medium,pending,,0.5,0,0,0,0,0,0,1,0,0,0.25,0.0,0.25,0.25,0,0,0.0,0.0,0,0,0,1,0.261872,0.349865,673,673,0.358631,0.03125,0.119047,0.872024,0.287202,0.611607,0.002976,0.028274,0.802083,0.456845,193.0,200.0,2.5,2251.0,0.192581,0.108057,0.056701,0.989691,0.005155,0.059203
products_data.csv|__unknown__|seller_id:524296||products_data.csv|__unknown__|seller_id:707157,zh_target_aux,zh,sockpuppet_primary,semantic_only,1,products_data.csv|__unknown__|seller_id:524296,products_data.csv|__unknown__|seller_id:707157,__unknown__,__unknown__,1,1,medium,pending,,0.5,0,0,0,0,0,0,1,0,0,0.416667,0.0,0.416667,0.416667,0,0,0.0,0.0,0,0,0,1,0.275185,0.306258,673,673,0.186012,0.083333,0.157738,0.879465,0.285714,0.651785,0.002976,0.028274,0.802083,0.474702,192.0,171.0,3.5,2394.5,0.186433,0.132483,0.056701,0.989691,0.005155,0.060093
products_data.csv|__unknown__|seller_id:581913||products_data.csv|__unknown__|seller_id:603119,zh_target_aux,zh,sockpuppet_primary,semantic_only,1,products_data.csv|__unknown__|seller_id:581913,products_data.csv|__unknown__|seller_id:603119,__unknown__,__unknown__,1,1,medium,pending,,0.0,0,0,0,0,0,0,0,0,0,0.166667,0.727273,0.727273,0.560606,0,0,0.0,0.0,0,0,0,1,0.231959,0.433583,673,673,0.172619,0.075893,0.293155,0.063988,0.004464,0.186012,0.0,0.0,0.0,0.28125,1.0,700.0,7.0,1354.5,0.002526,0.103733,0.0,0.0,0.0,0.025081
products_data.csv|__unknown__|seller_id:527483||products_data.csv|__unknown__|seller_id:592614,zh_target_aux,zh,sockpuppet_primary,semantic_only,1,products_data.csv|__unknown__|seller_id:527483,products_data.csv|__unknown__|seller_id:592614,__unknown__,__unknown__,1,1,medium,pending,,0.5,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0.221448,0.456434,673,673,0.245536,0.337798,0.648809,0.392857,0.13244,0.360119,0.0,0.0,0.837798,0.211309,2.0,12.0,14.0,153.0,0.014415,0.053025,0.0,0.0,0.333333,0.014423
products_data.csv|__unknown__|seller_id:531474||products_data.csv|__unknown__|seller_id:707157,zh_target_aux,zh,sockpuppet_primary,semantic_only,1,products_data.csv|__unknown__|seller_id:531474,products_data.csv|__unknown__|seller_id:707157,__unknown__,__unknown__,1,1,medium,pending,,0.5,0,0,0,0,0,0,1,0,0,0.727273,0.0,0.727273,0.727273,0,0,0.0,0.0,0,0,0,1,0.228724,0.429553,673,673,0.358631,0.017857,0.373512,0.883929,0.276786,0.660714,0.002976,0.028274,0.802083,0.53125,193.0,20.0,7.5,2515.0,0.168374,0.157153,0.056701,0.989691,0.005155,0.063476
products_data.csv|__unknown__|seller_id:399920||products_data.csv|__unknown__|seller_id:524089,zh_target_aux,zh,sockpuppet_primary,semantic_only,1,products_data.csv|__unknown__|seller_id:399920,products_data.csv|__unknown__|seller_id:524089,__unknown__,__unknown__,1,1,medium,pending,,0.25,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0.237295,0.379545,673,673,0.272321,0.0625,0.287202,0.28125,0.291667,0.208333,0.0,0.0,1.0,0.142857,3.0,2.5,7.0,81.5,0.035928,0.056988,0.0,0.0,0.75,0.009616
products_data.csv|__unknown__|seller_id:608071||products_data.csv|__unknown__|seller_id:612390,zh_target_aux,zh,sockpuppet_primary,semantic_only,1,products_data.csv|__unknown__|seller_id:608071,products_data.csv|__unknown__|seller_id:612390,__unknown__,__unknown__,1,1,medium,pending,,0.5,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0.220283,0.430137,673,673,0.291667,0.215774,0.034226,0.043155,0.5625,0.275298,0.0,0.0,0.822917,0.0,4.0,85.0,1.0,16.0,0.102202,0.037651,0.0,0.0,0.2,0.0
products_data.csv|__unknown__|seller_id:524490||products_data.csv|__unknown__|seller_id:707157,zh_target_aux,zh,sockpuppet_primary,semantic_only,1,products_data.csv|__unknown__|seller_id:524490,products_data.csv|__unknown__|seller_id:707157,__unknown__,__unknown__,1,1,medium,pending,,0.5,0,0,0,0,0,0,1,0,0,0.25,0.0,0.25,0.25,0,0,0.0,0.0,0,0,0,1,0.262215,0.232701,673,673,0.358631,0.212797,0.407738,0.870536,0.291667,0.617559,0.002976,0.028274,0.802083,0.447916,193.0,260.0,8.5,2242.0,0.194981,0.109757,0.056701,0.989691,0.005155,0.059081
products_data.csv|__unknown__|seller_id:597859||products_data.csv|__unknown__|seller_id:707157,zh_target_aux,zh,sockpuppet_primary,semantic_only,1,products_data.csv|__unknown__|seller_id:597859,products_data.csv|__unknown__|seller_id:707157,__unknown__,__unknown__,1,1,medium,pending,,0.5,0,0,0,0,0,0,1,0,0,0.25,0.0,0.25,0.25,0,0,0.0,0.0,0,0,0,1,0.230535,0.281847,673,673,0.358631,0.056548,0.119048,0.869048,0.296131,0.626488,0.002976,0.028274,0.802083,0.471726,193.0,600.0,2.5,2241.0,0.197038,0.113764,0.056701,0.989691,0.005155,0.059851
products_data.csv|__unknown__|seller_id:528952||products_data.csv|__unknown__|seller_id:707157,zh_target_aux,zh,sockpuppet_primary,semantic_only,1,products_data.csv|__unknown__|seller_id:528952,products_data.csv|__unknown__|seller_id:707157,__unknown__,__unknown__,1,1,medium,pending,,0.5,0,0,0,0,0,0,1,0,0,0.416667,0.0,0.416667,0.416667,0,0,0.0,0.0,0,0,0,1,0.234853,0.219649,673,673,0.186012,0.285714,0.056548,0.876488,0.282738,0.653274,0.002976,0.028274,0.802083,0.498511,192.0,275.0,1.0,2337.5,0.178594,0.137903,0.056701,0.989691,0.005155,0.062049
products_data.csv|__unknown__|seller_id:562239||products_data.csv|__unknown__|seller_id:634338,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:562239,products_data.csv|__unknown__|seller_id:634338,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.216174,0.993322,673,673,0.0,0.0,0.0,0.032738,0.129464,0.035714,0.0,0.0,0.0,0.002976,0.0,0.0,0.0,6.0,0.046772,0.006258,0.0,0.0,0.0,0.000396
products_data.csv|__unknown__|seller_id:530122||products_data.csv|__unknown__|seller_id:582200,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:530122,products_data.csv|__unknown__|seller_id:582200,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.25,0.25,0.25,0.0,0,4.622858,0.0,4.622858,1,0,0,2,0.213959,0.998904,673,673,0.0,0.0,0.610119,0.007441,0.007441,0.014881,0.0,0.0,0.0,0.001488,0.0,0.0,13.0,32.0,0.004351,0.004382,0.0,0.0,0.0,3.7e-05
products_data.csv|__unknown__|seller_id:20097||products_data.csv|__unknown__|seller_id:660305,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:20097,products_data.csv|__unknown__|seller_id:660305,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.216734,0.982931,673,673,0.0,0.0,0.470238,0.104167,0.145833,0.592262,0.0,0.0,0.0,0.306547,0.0,0.0,28.0,50.0,0.020408,0.081073,0.0,0.0,0.0,0.035075
products_data.csv|__unknown__|seller_id:632484||products_data.csv|__unknown__|seller_id:707276,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:632484,products_data.csv|__unknown__|seller_id:707276,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.211765,0.987051,673,673,0.0,0.0,0.180059,0.127976,0.075893,0.373512,0.0,0.0,0.0,0.077381,0.0,0.0,3.0,43.0,0.015255,0.065218,0.0,0.0,0.0,0.023116
products_data.csv|__unknown__|seller_id:540692||products_data.csv|__unknown__|seller_id:544260,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:540692,products_data.csv|__unknown__|seller_id:544260,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.20721,0.992564,673,673,0.0,0.0,0.074404,0.069941,0.066964,0.392857,0.0,0.0,0.0,0.026786,0.0,0.0,3.0,133.0,0.009805,0.047276,0.0,0.0,0.0,0.00241
products_data.csv|__unknown__|seller_id:523410||products_data.csv|__unknown__|seller_id:700061,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:523410,products_data.csv|__unknown__|seller_id:700061,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.25,0.25,0.25,0.0,0,4.622858,0.0,4.622858,1,0,0,2,0.203236,0.998849,673,673,0.0,0.0,0.285714,0.010417,0.007441,0.00744,0.0,0.0,0.0,0.03125,0.0,0.0,6.0,51.0,0.003094,0.003845,0.0,0.0,0.0,0.002266
products_data.csv|__unknown__|seller_id:547451||products_data.csv|__unknown__|seller_id:90066,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:547451,products_data.csv|__unknown__|seller_id:90066,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.200411,0.991411,673,673,0.0,0.0,0.507441,0.221727,0.102679,0.001488,0.0,0.0,0.0,0.372024,0.0,0.0,12.0,1378.0,0.03888,0.000732,0.0,0.0,0.0,0.029101
products_data.csv|__unknown__|seller_id:559889||products_data.csv|__unknown__|seller_id:594661,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:559889,products_data.csv|__unknown__|seller_id:594661,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.213947,0.929897,673,673,0.0,0.043155,0.110119,0.266369,0.116071,0.063988,0.0,0.0,0.0,0.275297,0.0,20.0,2.0,194.0,0.09192,0.010998,0.0,0.0,0.0,0.057909
products_data.csv|__unknown__|seller_id:522821||products_data.csv|__unknown__|seller_id:700061,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:522821,products_data.csv|__unknown__|seller_id:700061,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.25,0.25,0.25,0.0,0,4.622858,0.0,4.622858,1,0,0,2,0.204888,0.949032,673,673,0.0,0.014881,0.047619,0.011905,0.004464,0.005952,0.0,0.0,0.0,0.032738,0.0,100.0,1.0,53.0,0.001854,0.003592,0.0,0.0,0.0,0.002296
products_data.csv|__unknown__|seller_id:523269||products_data.csv|__unknown__|seller_id:530122,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:523269,products_data.csv|__unknown__|seller_id:530122,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.25,0.25,0.25,0.0,0,4.622858,0.0,4.622858,1,0,0,2,0.214367,0.898539,673,673,0.0,0.03125,0.324405,0.010417,0.008929,0.008929,0.0,0.0,0.0,0.059524,0.0,200.0,7.0,39.0,0.005437,0.002838,0.0,0.0,0.0,0.003413
products_data.csv|__unknown__|seller_id:201229||products_data.csv|__unknown__|seller_id:598658,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:201229,products_data.csv|__unknown__|seller_id:598658,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.197264,0.941801,673,673,0.0,0.052083,0.047619,0.114583,0.130953,0.24256,0.0,0.0,0.0,0.309524,0.0,1.0,1.0,38.0,0.013683,0.029685,0.0,0.0,0.0,0.022222
products_data.csv|__unknown__|seller_id:556912||products_data.csv|__unknown__|seller_id:700071,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:556912,products_data.csv|__unknown__|seller_id:700071,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.194363,0.937371,673,673,0.0,0.022322,0.325893,0.046131,0.037203,0.074404,0.0,0.0,0.0,0.05506,0.0,36.0,8.0,8.0,0.013726,0.018627,0.0,0.0,0.0,0.007142
products_data.csv|__unknown__|seller_id:561583||products_data.csv|__unknown__|seller_id:700072,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:561583,products_data.csv|__unknown__|seller_id:700072,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.201075,0.910433,673,673,0.0,0.041667,0.092262,0.035714,0.02381,0.071428,0.0,0.0,0.0,0.040178,0.0,83.0,4.0,9.0,0.005686,0.012539,0.0,0.0,0.0,0.003747
products_data.csv|__unknown__|seller_id:238938||products_data.csv|__unknown__|seller_id:536401,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:238938,products_data.csv|__unknown__|seller_id:536401,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.213207,0.864181,673,673,0.172619,0.0,0.657738,0.278273,0.125,0.18006,0.0,0.0,0.0,0.407738,1.0,0.0,14.0,283.0,0.025492,0.025108,0.0,0.0,0.0,0.035949
products_data.csv|__unknown__|seller_id:506043||products_data.csv|__unknown__|seller_id:64288,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:506043,products_data.csv|__unknown__|seller_id:64288,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.185332,0.927783,673,673,0.0,0.001488,0.260416,0.098215,0.391369,0.279762,0.0,0.0,0.0,0.260416,0.0,144.95,6.0,62.0,0.102784,0.042073,0.0,0.0,0.0,0.018349
products_data.csv|__unknown__|seller_id:156208||products_data.csv|__unknown__|seller_id:532118,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:156208,products_data.csv|__unknown__|seller_id:532118,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.181183,0.938602,673,673,0.0,0.002976,0.622024,0.53125,0.078869,0.130952,0.0,0.0,0.0,0.453869,0.0,290.0,18.0,646.0,0.014924,0.02044,0.0,0.0,0.0,0.066562
products_data.csv|__unknown__|seller_id:523073||products_data.csv|__unknown__|seller_id:530122,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:523073,products_data.csv|__unknown__|seller_id:530122,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.25,0.25,0.25,0.0,0,4.622858,0.0,4.622858,1,0,0,2,0.209056,0.848359,673,673,0.0,0.061012,0.144346,0.008929,0.013393,0.002977,0.0,0.0,0.0,0.061012,0.0,300.0,4.0,34.0,0.008861,0.000845,0.0,0.0,0.0,0.003423
products_data.csv|__unknown__|seller_id:697925||products_data.csv|__unknown__|seller_id:707276,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:697925,products_data.csv|__unknown__|seller_id:707276,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.186969,0.914235,673,673,0.0,0.0625,0.026786,0.247024,0.49256,0.412202,0.0,0.0,0.0,0.586309,0.0,5.0,1.0,75.0,0.065218,0.050724,0.0,0.0,0.0,0.070175
products_data.csv|__unknown__|seller_id:689669||products_data.csv|__unknown__|seller_id:707065,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:689669,products_data.csv|__unknown__|seller_id:707065,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.214836,0.827425,673,673,0.0,0.113095,0.690476,0.074405,0.28869,0.211309,0.0,0.0,0.0,0.061012,0.0,120.0,15.0,24.0,0.142354,0.019572,0.0,0.0,0.0,0.018673
products_data.csv|__unknown__|seller_id:53014||products_data.csv|__unknown__|seller_id:73927,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:53014,products_data.csv|__unknown__|seller_id:73927,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.142857,0.0,0.142857,0.142857,0,0,0.0,0.0,0,0,0,2,0.194418,0.888611,673,673,0.0,0.125,0.230655,0.316965,0.0,0.422619,0.0,0.0,0.0,0.483631,0.0,5.21,4.0,100.0,0.0,0.044858,0.0,0.0,0.0,0.043478
products_data.csv|__unknown__|seller_id:177276||products_data.csv|__unknown__|seller_id:668240,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:177276,products_data.csv|__unknown__|seller_id:668240,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.163568,0.975893,673,673,0.0,0.0,0.933036,0.373512,0.709822,0.288691,0.0,0.0,0.0,0.008928,0.0,0.0,25.0,178.0,0.138439,0.028963,0.0,0.0,0.0,0.025453
products_data.csv|__unknown__|seller_id:32644||products_data.csv|__unknown__|seller_id:366391,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:32644,products_data.csv|__unknown__|seller_id:366391,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.155438,0.996121,673,673,0.0,0.0,0.026786,0.0625,0.0,0.294643,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,0.0,0.031034,0.0,0.0,0.0,0.0
products_data.csv|__unknown__|seller_id:547451||products_data.csv|__unknown__|seller_id:644466,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:547451,products_data.csv|__unknown__|seller_id:644466,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.171988,0.945913,673,673,0.0,0.0,0.206845,0.428571,0.074404,0.839285,0.0,0.0,0.0,0.0,0.0,0.0,4.0,258.0,0.06329,0.369407,0.0,0.0,0.0,0.0
products_data.csv|__unknown__|seller_id:523269||products_data.csv|__unknown__|seller_id:581913,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:523269,products_data.csv|__unknown__|seller_id:581913,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.25,0.166667,0.25,0.083333,0,4.622858,0.0,4.622858,1,0,0,2,0.198567,0.859371,673,673,0.172619,0.0,0.450893,0.040178,0.023809,0.153274,0.0,0.0,0.0,0.382441,1.0,0.0,10.0,1077.5,0.03267,0.061074,0.0,0.0,0.0,0.031287
products_data.csv|__unknown__|seller_id:613980||products_data.csv|__unknown__|seller_id:632995,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:613980,products_data.csv|__unknown__|seller_id:632995,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.20926,0.822695,673,673,0.0,0.063988,0.075893,0.025297,0.099702,0.050595,0.0,0.0,0.0,0.0,0.0,680.0,3.0,5.0,0.050452,0.007988,0.0,0.0,0.0,0.0
products_data.csv|__unknown__|seller_id:523410||products_data.csv|__unknown__|seller_id:533821,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:523410,products_data.csv|__unknown__|seller_id:533821,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.25,0.5,0.5,0.25,0,0,0.0,0.0,0,0,0,2,0.196882,0.853655,673,673,0.172619,0.002976,0.197917,0.041667,0.080357,0.002976,0.0,0.0,0.0,0.186012,1.0,10.0,5.0,962.5,0.1173,0.000269,0.0,0.0,0.0,0.013977
products_data.csv|__unknown__|seller_id:524273||products_data.csv|__unknown__|seller_id:613980,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:524273,products_data.csv|__unknown__|seller_id:613980,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.191688,0.866001,673,673,0.0,0.078869,0.254464,0.032738,0.063988,0.052084,0.0,0.0,0.0,0.043155,0.0,164.0,6.0,6.0,0.02667,0.013947,0.0,0.0,0.0,0.006373
products_data.csv|__unknown__|seller_id:611272||products_data.csv|__unknown__|seller_id:700071,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:611272,products_data.csv|__unknown__|seller_id:700071,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.16262,0.946909,673,673,0.0,0.010416,0.25,0.068452,0.330357,0.019346,0.0,0.0,0.0,0.016369,0.0,20.0,6.0,20.0,0.069938,0.019237,0.0,0.0,0.0,0.002216
products_data.csv|__unknown__|seller_id:523073||products_data.csv|__unknown__|seller_id:534025,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:523073,products_data.csv|__unknown__|seller_id:534025,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.25,0.25,0.25,0.0,0,4.622858,0.0,4.622858,1,0,0,2,0.145093,0.998552,673,673,0.0,0.0,0.116071,0.004465,0.008928,0.010416,0.0,0.0,0.0,0.046131,0.0,0.0,2.0,13.0,0.006262,0.002726,0.0,0.0,0.0,0.002597
products_data.csv|__unknown__|seller_id:540313||products_data.csv|__unknown__|seller_id:599422,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:540313,products_data.csv|__unknown__|seller_id:599422,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.203428,0.823201,673,673,0.0,0.147322,0.0,0.022321,0.026786,0.017857,0.0,0.0,0.0,0.0,0.0,70.0,0.0,10.0,0.007194,0.007194,0.0,0.0,0.0,0.0
products_data.csv|__unknown__|seller_id:689669||products_data.csv|__unknown__|seller_id:708128,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:689669,products_data.csv|__unknown__|seller_id:708128,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.176547,0.893632,673,673,0.0,0.029762,0.483631,0.055059,0.169643,0.473214,0.0,0.0,0.0,0.046131,0.0,100.0,11.0,17.0,0.114417,0.05612,0.0,0.0,0.0,0.013743
products_data.csv|__unknown__|seller_id:613980||products_data.csv|__unknown__|seller_id:700071,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:613980,products_data.csv|__unknown__|seller_id:700071,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.194289,0.839362,673,673,0.0,0.101191,0.293155,0.038691,0.028274,0.0625,0.0,0.0,0.0,0.043155,0.0,200.0,7.0,7.0,0.012189,0.016542,0.0,0.0,0.0,0.006373
products_data.csv|__unknown__|seller_id:523073||products_data.csv|__unknown__|seller_id:582200,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:523073,products_data.csv|__unknown__|seller_id:582200,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.25,0.25,0.25,0.0,0,4.622858,0.0,4.622858,1,0,0,2,0.190584,0.848562,673,673,0.0,0.061012,0.465773,0.001488,0.005952,0.011904,0.0,0.0,0.0,0.0625,0.0,300.0,9.0,2.0,0.00451,0.003537,0.0,0.0,0.0,0.00346
